0.0 0.0
5.46875e-2 0.0
0.109375 1.1285182388748538e-5
0.1640625 2.788019524031199e-5
0.21875 5.1504577912770746e-5
0.2734375 8.432278150670123e-5
0.328125 1.290378017741329e-4
0.3828125 1.8900007140957865e-4
0.4375 2.683331733430605e-4
0.4921875 3.720778995444228e-4
0.546875 5.06356088755612e-4
0.6015625 6.78555521296694e-4
0.65625 8.975369193303916e-4
0.7109375 1.1738637866767305e-3
0.765625 1.5200554141350773e-3
0.8203125 1.950862866258308e-3
0.875 2.4835671474724846e-3
0.9296875 3.1382980157186576e-3
0.984375 3.938371070009047e-3
1.0390625 4.910639787957876e-3
1.09375 6.085858138583477e-3
1.1484375 7.499048257807892e-3
1.203125 9.189866468147945e-3
1.2578125 1.1202959675227516e-2
1.3125 1.3588302913332623e-2
1.3671875 1.6401507577863603e-2
1.421875 1.9704088717655197e-2
1.4765625 2.3563678713391167e-2
1.53125 2.8054173792623368e-2
1.5859375 3.32557991830146e-2
1.640625 3.925507834041019e-2
1.6953125 4.6144691663529525e-2
1.75 5.4023210475807035e-2
1.8046875 6.299469286511922e-2
1.859375 7.31681292637012e-2
1.9140625 8.465672745272057e-2
1.96875 9.757702900478071e-2
2.0234375 0.1120478520335656
2.078125 0.12818905848585366
2.1328125 0.1461201480510375
2.1875 0.16595868502080327
2.2421875 0.18781856903005686
2.296875 0.21180816545289324
2.3515625 0.23802831619910025
2.40625 0.2665702566255667
2.4609375 0.29751346909770965
2.515625 0.3309235082536144
2.5703125 0.3668498370777742
2.625 0.40532371632181385
2.6796875 0.4463561924616146
2.734375 0.48993623111035445
2.7890625 0.5360290434889136
2.84375 0.5845746530855727
2.8984375 0.6354867479408434
2.953125 0.688651861028376
3.0078125 0.7439289169635289
3.0625 0.801149177790917
3.1171875 0.8601166139553159
3.171875 0.9206087188615067
3.2265625 0.98237777683195
3.28125 1.0451525849666987
3.3359375 1.1086406196194167
3.390625 1.172530628174301
3.4453125 1.2364956168074148
3.5 1.3001961952192918
3.5546875 1.36328423021255
3.609375 1.4254067517299593
3.6640625 1.4862100478198932
3.71875 1.5453438791864134
3.7734375 1.602465739705615
3.828125 1.6572450867021777
3.8828125 1.7093674639867504
3.9375 1.7585384417104313
3.9921875 1.8044872999972905
4.046875 1.8469703880142108
4.1015625 1.8857740965198595
4.15625 1.9207173898409295
4.2109375 1.951653852447299
4.265625 1.9784732155928313
4.3203125 2.0011023405780346
4.375 2.019505646775839
4.4296875 2.033684984331231
4.484375 2.043678963086892
4.5390625 2.049561760496239
4.59375 2.051441441777121
4.6484375 2.0494578350764434
4.703125 2.043780012736487
4.7578125 2.034603436698917
4.8125 2.022146831521215
4.8671875 2.0066488523330626
4.921875 1.988364617300442
4.9765625 1.96756217482002
5.03125 1.944518974814818
5.0859375 1.9195184112729908
5.140625 1.8928464997396506
5.1953125 1.8647887490543356
5.25 1.8356272814798262
5.3046875 1.8056382497831858
5.359375 1.7750895941335678
5.4140625 1.7442391762366143
5.46875 1.7133333233387953
5.5234375 1.6826058110707969
5.578125 1.6522773121028083
5.6328125 1.6225553379248465
5.6875 1.5936347045981998
5.7421875 1.5656985611976963
5.796875 1.5389200334828175
5.8515625 1.5134645574227643
5.90625 1.4894930110282572
5.9609375 1.467165803836812
6.015625 1.4466481597283851
6.0703125 1.4281169439803953
6.125 1.4117695617968398
6.1796875 1.3978357304888964
6.234375 1.3865933663059757
6.2890625 1.3783905467506934
6.34375 1.3736767278968143
6.3984375 1.373048535622761
6.453125 1.3773193656790637
6.5078125 1.3876295533544825
6.5625 1.4056291947103985
6.6171875 1.4337991344464225
6.671875 1.4760551077198127
6.7265625 1.538990604392243
6.78125 1.6347581072426745
6.8359375 1.788997099394642
6.890625 2.069506375939631
6.9453125 2.7642641602726443
7.0 Infinity
