4.5 0.0
4.51953125 0.0
4.5390625 5.603142993799593e-5
4.55859375 1.357210060486184e-4
4.578125 2.457949756974372e-4
4.59765625 3.944536297133496e-4
4.6171875 5.916161372653165e-4
4.63671875 8.491911001243142e-4
4.65625 1.1813725776057922e-3
4.67578125 1.6049606003941705e-3
4.6953125 2.1397043270959867e-3
4.71484375 2.808665002826449e-3
4.734375 3.638594760594807e-3
4.75390625 4.6603260758226045e-3
4.7734375 5.909165360724487e-3
4.79296875 7.425282794373208e-3
4.8125 9.254089059394458e-3
4.83203125 1.1446588238244189e-2
4.8515625 1.4059694758984652e-2
4.87109375 1.715650102704343e-2
4.890625 2.0806481295760623e-2
4.91015625 2.5085616478773026e-2
4.9296875 3.007642405772816e-2
4.94921875 3.586787705554521e-2
4.96875 4.255519629168092e-2
4.98828125 5.0239500869070704e-2
5.0078125 5.902730311118779e-2
5.02734375 6.902983600854735e-2
5.046875 8.036220366843479e-2
5.06640625 9.314234829318238e-2
5.0859375 0.10748983082409883
5.10546875 0.1235244265410646
5.125 0.14136454153926403
5.14453125 0.1611254610281478
5.1640625 0.18291744570385485
5.18359375 0.20684369790362334
5.203125 0.23299822470875267
5.22265625 0.2614636304554947
5.2421875 0.2923088760640189
5.26171875 0.3255870470219417
5.28125 0.36133317557911054
5.30078125 0.39956216554988894
5.3203125 0.44026686991770314
5.33984375 0.4834163720547424
5.359375 0.5289545206956839
5.37890625 0.5767987667601135
5.3984375 0.6268393466647129
5.41796875 0.6789388519070733
5.4375 0.732932218487558
5.45703125 0.7886271622601881
5.4765625 0.8458050777105081
5.49609375 0.9042224081341049
5.515625 0.9636124849600407
5.53515625 1.0236878232888367
5.5546875 1.0841428498813552
5.57421875 1.144657029147143
5.59375 1.204898342450606
5.61328125 1.2645270665903603
5.6328125 1.3231997889072682
5.65234375 1.3805735894120994
5.671875 1.436310314832237
5.69140625 1.4900808657528644
5.7109375 1.5415694162150588
5.73046875 1.5904774853175379
5.75 1.6365277825758109
5.76953125 1.6794677529846607
5.7890625 1.7190727538075221
5.80859375 1.7551488029202613
5.828125 1.7875348478536963
5.84765625 1.816104515248365
5.8671875 1.84076731195772
5.88671875 1.8614692611853931
5.90625 1.878192969474956
5.92578125 1.890957132738548
5.9453125 1.899815501472544
5.96484375 1.9048553365414183
5.984375 1.9061953971213919
6.00390625 1.9039835113279964
6.0234375 1.8983937874970682
6.04296875 1.8896235298894863
6.0625 1.877889926644312
6.08203125 1.8634265800684684
6.1015625 1.8464799498358344
6.12109375 1.827305778441223
6.140625 1.8061655654316553
6.16015625 1.7833231526791011
6.1796875 1.7590414774630465
6.19921875 1.733579543624117
6.21875 1.7071896537784064
6.23828125 1.6801149378047218
6.2578125 1.6525872047956291
6.27734375 1.624825137656026
6.296875 1.5970328417871387
6.31640625 1.5693987520406651
6.3359375 1.5420948955791924
6.35546875 1.515276502625838
6.375 1.4890819524990715
6.39453125 1.4636330389615384
6.4140625 1.439035536908408
6.43359375 1.4153800519250028
6.453125 1.3927431354155617
6.47265625 1.3711886510434412
6.4921875 1.3507693833973689
6.51171875 1.3315288874961784
6.53125 1.3135035885401287
6.55078125 1.2967251560766988
6.5703125 1.2812231967899181
6.58984375 1.2670283374668647
6.609375 1.2541758074745173
6.62890625 1.2427096832055475
6.6484375 1.232688033239462
6.66796875 1.2241893150839103
6.6875 1.217320543279494
6.70703125 1.2122280099312974
6.7265625 1.209111754365223
6.74609375 1.208245660099274
6.765625 1.210006212462833
6.78515625 1.214914982241686
6.8046875 1.2237036295840553
6.82421875 1.2374174080806923
6.84375 1.2575878188779375
6.86328125 1.2865371690228888
6.8828125 1.3279543275632424
6.90234375 1.3880844007069262
6.921875 1.4784992218530884
6.94140625 1.623757575086142
6.9609375 1.8892544059738063
6.98046875 2.555123316236742
7.0 Infinity
